SHEDID,time,RT,LEASE,date1,week_day
159,2015/9/22,43,55,2015-09-22,2
159,2015/9/23,43,55,2015-09-23,3
159,2015/9/24,43,55,2015-09-24,4
159,2015/9/25,43,55,2015-09-25,5
159,2015/9/26,43,55,2015-09-26,6
159,2015/9/27,43,55,2015-09-27,7
159,2015/9/28,43,55,2015-09-28,1
159,2015/9/29,43,55,2015-09-29,2
159,2015/9/30,43,55,2015-09-30,3
159,2015/10/1,43,55,2015-10-01,4
159,2015/10/2,43,55,2015-10-02,5
159,2015/10/3,43,55,2015-10-03,6
159,2015/10/4,43,55,2015-10-04,7
159,2015/10/5,43,55,2015-10-05,1
159,2015/10/6,43,55,2015-10-06,2
159,2015/10/7,43,55,2015-10-07,3
159,2015/10/8,43,55,2015-10-08,4
159,2015/10/9,43,55,2015-10-09,5
159,2015/10/10,43,55,2015-10-10,6
159,2015/10/11,43,55,2015-10-11,7
159,2015/10/12,43,55,2015-10-12,1
159,2015/10/13,43,55,2015-10-13,2
159,2015/10/14,43,55,2015-10-14,3
159,2015/10/15,43,55,2015-10-15,4
159,2015/10/16,43,55,2015-10-16,5
159,2015/10/17,43,55,2015-10-17,6
159,2015/10/18,43,55,2015-10-18,7
159,2015/10/19,43,55,2015-10-19,1
159,2015/10/20,43,55,2015-10-20,2
159,2015/10/21,43,55,2015-10-21,3
159,2015/10/22,43,55,2015-10-22,4
159,2015/10/23,43,55,2015-10-23,5
159,2015/10/24,43,55,2015-10-24,6
159,2015/10/25,43,55,2015-10-25,7
159,2015/10/26,43,55,2015-10-26,1
159,2015/10/27,43,55,2015-10-27,2
159,2015/10/28,43,55,2015-10-28,3
159,2015/10/29,43,55,2015-10-29,4
159,2015/10/30,43,55,2015-10-30,5
159,2015/10/31,43,55,2015-10-31,6
160,2015/9/1,70,71,2015-09-01,2
160,2015/9/2,70,71,2015-09-02,3
160,2015/9/3,70,71,2015-09-03,4
160,2015/9/4,70,71,2015-09-04,5
160,2015/9/5,70,71,2015-09-05,6
160,2015/9/6,70,71,2015-09-06,7
160,2015/9/7,70,71,2015-09-07,1
160,2015/9/8,70,71,2015-09-08,2
160,2015/9/9,70,71,2015-09-09,3
160,2015/9/10,70,71,2015-09-10,4
160,2015/9/11,70,71,2015-09-11,5
160,2015/9/12,70,71,2015-09-12,6
160,2015/9/13,70,71,2015-09-13,7
160,2015/9/14,70,71,2015-09-14,1
160,2015/9/15,70,71,2015-09-15,2
160,2015/9/16,70,71,2015-09-16,3
160,2015/9/17,70,71,2015-09-17,4
160,2015/9/18,70,71,2015-09-18,5
160,2015/9/19,70,71,2015-09-19,6
160,2015/9/20,70,71,2015-09-20,7
160,2015/9/21,70,71,2015-09-21,1
160,2015/9/22,70,71,2015-09-22,2
160,2015/9/23,70,71,2015-09-23,3
160,2015/9/24,70,71,2015-09-24,4
160,2015/9/25,70,71,2015-09-25,5
160,2015/9/26,70,71,2015-09-26,6
160,2015/9/27,70,71,2015-09-27,7
160,2015/9/28,70,71,2015-09-28,1
160,2015/9/29,70,71,2015-09-29,2
160,2015/9/30,70,71,2015-09-30,3
160,2015/10/1,70,71,2015-10-01,4
160,2015/10/2,70,71,2015-10-02,5
160,2015/10/3,70,71,2015-10-03,6
160,2015/10/4,70,71,2015-10-04,7
160,2015/10/5,70,71,2015-10-05,1
160,2015/10/6,70,71,2015-10-06,2
160,2015/10/7,70,71,2015-10-07,3
160,2015/10/8,70,71,2015-10-08,4
160,2015/10/9,70,71,2015-10-09,5
160,2015/10/10,70,71,2015-10-10,6
160,2015/10/11,70,71,2015-10-11,7
160,2015/10/12,70,71,2015-10-12,1
160,2015/10/13,70,71,2015-10-13,2
160,2015/10/14,70,71,2015-10-14,3
160,2015/10/15,70,71,2015-10-15,4
160,2015/10/16,70,71,2015-10-16,5
160,2015/10/17,70,71,2015-10-17,6
160,2015/10/18,70,71,2015-10-18,7
160,2015/10/19,70,71,2015-10-19,1
160,2015/10/20,70,71,2015-10-20,2
160,2015/10/21,70,71,2015-10-21,3
160,2015/10/22,70,71,2015-10-22,4
160,2015/10/23,70,71,2015-10-23,5
160,2015/10/24,70,71,2015-10-24,6
160,2015/10/25,70,71,2015-10-25,7
160,2015/10/26,70,71,2015-10-26,1
160,2015/10/27,70,71,2015-10-27,2
160,2015/10/28,70,71,2015-10-28,3
160,2015/10/29,70,71,2015-10-29,4
160,2015/10/30,70,71,2015-10-30,5
160,2015/10/31,70,71,2015-10-31,6
161,2015/9/1,69,83,2015-09-01,2
161,2015/9/2,69,83,2015-09-02,3
161,2015/9/3,69,83,2015-09-03,4
161,2015/9/4,69,83,2015-09-04,5
161,2015/9/5,69,83,2015-09-05,6
161,2015/9/6,69,83,2015-09-06,7
161,2015/9/7,69,83,2015-09-07,1
161,2015/9/8,69,83,2015-09-08,2
161,2015/9/9,69,83,2015-09-09,3
161,2015/9/10,69,83,2015-09-10,4
161,2015/9/11,69,83,2015-09-11,5
161,2015/9/12,69,83,2015-09-12,6
161,2015/9/13,69,83,2015-09-13,7
161,2015/9/14,69,83,2015-09-14,1
161,2015/9/15,69,83,2015-09-15,2
161,2015/9/16,69,83,2015-09-16,3
161,2015/9/17,69,83,2015-09-17,4
161,2015/9/18,69,83,2015-09-18,5
161,2015/9/19,69,83,2015-09-19,6
161,2015/9/20,69,83,2015-09-20,7
161,2015/9/21,69,83,2015-09-21,1
161,2015/9/22,69,83,2015-09-22,2
161,2015/9/23,69,83,2015-09-23,3
161,2015/9/24,69,83,2015-09-24,4
161,2015/9/25,69,83,2015-09-25,5
161,2015/9/26,69,83,2015-09-26,6
161,2015/9/27,69,83,2015-09-27,7
161,2015/9/28,69,83,2015-09-28,1
161,2015/9/29,69,83,2015-09-29,2
161,2015/9/30,69,83,2015-09-30,3
161,2015/10/1,69,83,2015-10-01,4
161,2015/10/2,69,83,2015-10-02,5
161,2015/10/3,69,83,2015-10-03,6
161,2015/10/4,69,83,2015-10-04,7
161,2015/10/5,69,83,2015-10-05,1
161,2015/10/6,69,83,2015-10-06,2
161,2015/10/7,69,83,2015-10-07,3
161,2015/10/8,69,83,2015-10-08,4
161,2015/10/9,69,83,2015-10-09,5
161,2015/10/10,69,83,2015-10-10,6
161,2015/10/11,69,83,2015-10-11,7
161,2015/10/12,69,83,2015-10-12,1
161,2015/10/13,69,83,2015-10-13,2
161,2015/10/14,69,83,2015-10-14,3
161,2015/10/15,69,83,2015-10-15,4
161,2015/10/16,69,83,2015-10-16,5
161,2015/10/17,69,83,2015-10-17,6
161,2015/10/18,69,83,2015-10-18,7
161,2015/10/19,69,83,2015-10-19,1
161,2015/10/20,69,83,2015-10-20,2
161,2015/10/21,69,83,2015-10-21,3
161,2015/10/22,69,83,2015-10-22,4
161,2015/10/23,69,83,2015-10-23,5
161,2015/10/24,69,83,2015-10-24,6
161,2015/10/25,69,83,2015-10-25,7
161,2015/10/26,69,83,2015-10-26,1
161,2015/10/27,69,83,2015-10-27,2
161,2015/10/28,69,83,2015-10-28,3
161,2015/10/29,69,83,2015-10-29,4
161,2015/10/30,69,83,2015-10-30,5
161,2015/10/31,69,83,2015-10-31,6
162,2015/9/1,77,72,2015-09-01,2
162,2015/9/2,77,72,2015-09-02,3
162,2015/9/3,77,72,2015-09-03,4
162,2015/9/4,77,72,2015-09-04,5
162,2015/9/5,77,72,2015-09-05,6
162,2015/9/6,77,72,2015-09-06,7
162,2015/9/7,77,72,2015-09-07,1
162,2015/9/8,77,72,2015-09-08,2
162,2015/9/9,77,72,2015-09-09,3
162,2015/9/10,77,72,2015-09-10,4
162,2015/9/11,77,72,2015-09-11,5
162,2015/9/12,77,72,2015-09-12,6
162,2015/9/13,77,72,2015-09-13,7
162,2015/9/14,77,72,2015-09-14,1
162,2015/9/15,77,72,2015-09-15,2
162,2015/9/16,77,72,2015-09-16,3
162,2015/9/17,77,72,2015-09-17,4
162,2015/9/18,77,72,2015-09-18,5
162,2015/9/19,77,72,2015-09-19,6
162,2015/9/20,77,72,2015-09-20,7
162,2015/9/21,77,72,2015-09-21,1
162,2015/9/22,77,72,2015-09-22,2
162,2015/9/23,77,72,2015-09-23,3
162,2015/9/24,77,72,2015-09-24,4
162,2015/9/25,77,72,2015-09-25,5
162,2015/9/26,77,72,2015-09-26,6
162,2015/9/27,77,72,2015-09-27,7
162,2015/9/28,77,72,2015-09-28,1
162,2015/9/29,77,72,2015-09-29,2
162,2015/9/30,77,72,2015-09-30,3
162,2015/10/1,77,72,2015-10-01,4
162,2015/10/2,77,72,2015-10-02,5
162,2015/10/3,77,72,2015-10-03,6
162,2015/10/4,77,72,2015-10-04,7
162,2015/10/5,77,72,2015-10-05,1
162,2015/10/6,77,72,2015-10-06,2
162,2015/10/7,77,72,2015-10-07,3
162,2015/10/8,77,72,2015-10-08,4
162,2015/10/9,77,72,2015-10-09,5
162,2015/10/10,77,72,2015-10-10,6
162,2015/10/11,77,72,2015-10-11,7
162,2015/10/12,77,72,2015-10-12,1
162,2015/10/13,77,72,2015-10-13,2
162,2015/10/14,77,72,2015-10-14,3
162,2015/10/15,77,72,2015-10-15,4
162,2015/10/16,77,72,2015-10-16,5
162,2015/10/17,77,72,2015-10-17,6
162,2015/10/18,77,72,2015-10-18,7
162,2015/10/19,77,72,2015-10-19,1
162,2015/10/20,77,72,2015-10-20,2
162,2015/10/21,77,72,2015-10-21,3
162,2015/10/22,77,72,2015-10-22,4
162,2015/10/23,77,72,2015-10-23,5
162,2015/10/24,77,72,2015-10-24,6
162,2015/10/25,77,72,2015-10-25,7
162,2015/10/26,77,72,2015-10-26,1
162,2015/10/27,77,72,2015-10-27,2
162,2015/10/28,77,72,2015-10-28,3
162,2015/10/29,77,72,2015-10-29,4
162,2015/10/30,77,72,2015-10-30,5
162,2015/10/31,77,72,2015-10-31,6
163,2015/9/1,19,21,2015-09-01,2
163,2015/9/2,19,21,2015-09-02,3
163,2015/9/3,19,21,2015-09-03,4
163,2015/9/4,19,21,2015-09-04,5
163,2015/9/5,19,21,2015-09-05,6
163,2015/9/6,19,21,2015-09-06,7
163,2015/9/7,19,21,2015-09-07,1
163,2015/9/8,19,21,2015-09-08,2
163,2015/9/9,19,21,2015-09-09,3
163,2015/9/10,19,21,2015-09-10,4
163,2015/9/11,19,21,2015-09-11,5
163,2015/9/12,19,21,2015-09-12,6
163,2015/9/13,19,21,2015-09-13,7
163,2015/9/14,19,21,2015-09-14,1
163,2015/9/15,19,21,2015-09-15,2
163,2015/9/16,19,21,2015-09-16,3
163,2015/9/17,19,21,2015-09-17,4
163,2015/9/18,19,21,2015-09-18,5
163,2015/9/19,19,21,2015-09-19,6
163,2015/9/20,19,21,2015-09-20,7
163,2015/9/21,19,21,2015-09-21,1
163,2015/9/22,19,21,2015-09-22,2
163,2015/9/23,19,21,2015-09-23,3
163,2015/9/24,19,21,2015-09-24,4
163,2015/9/25,19,21,2015-09-25,5
163,2015/9/26,19,21,2015-09-26,6
163,2015/9/27,19,21,2015-09-27,7
163,2015/9/28,19,21,2015-09-28,1
163,2015/9/29,19,21,2015-09-29,2
163,2015/9/30,19,21,2015-09-30,3
163,2015/10/1,19,21,2015-10-01,4
163,2015/10/2,19,21,2015-10-02,5
163,2015/10/3,19,21,2015-10-03,6
163,2015/10/4,19,21,2015-10-04,7
163,2015/10/5,19,21,2015-10-05,1
163,2015/10/6,19,21,2015-10-06,2
163,2015/10/7,19,21,2015-10-07,3
163,2015/10/8,19,21,2015-10-08,4
163,2015/10/9,19,21,2015-10-09,5
163,2015/10/10,19,21,2015-10-10,6
163,2015/10/11,19,21,2015-10-11,7
163,2015/10/12,19,21,2015-10-12,1
163,2015/10/13,19,21,2015-10-13,2
163,2015/10/14,19,21,2015-10-14,3
163,2015/10/15,19,21,2015-10-15,4
163,2015/10/16,19,21,2015-10-16,5
163,2015/10/17,19,21,2015-10-17,6
163,2015/10/18,19,21,2015-10-18,7
163,2015/10/19,19,21,2015-10-19,1
163,2015/10/20,19,21,2015-10-20,2
163,2015/10/21,19,21,2015-10-21,3
163,2015/10/22,19,21,2015-10-22,4
163,2015/10/23,19,21,2015-10-23,5
163,2015/10/24,19,21,2015-10-24,6
163,2015/10/25,19,21,2015-10-25,7
163,2015/10/26,19,21,2015-10-26,1
163,2015/10/27,19,21,2015-10-27,2
163,2015/10/28,19,21,2015-10-28,3
163,2015/10/29,19,21,2015-10-29,4
163,2015/10/30,19,21,2015-10-30,5
163,2015/10/31,19,21,2015-10-31,6
164,2015/9/1,34,32,2015-09-01,2
164,2015/9/2,34,32,2015-09-02,3
164,2015/9/3,34,32,2015-09-03,4
164,2015/9/4,34,32,2015-09-04,5
164,2015/9/5,34,32,2015-09-05,6
164,2015/9/6,34,32,2015-09-06,7
164,2015/9/7,34,32,2015-09-07,1
164,2015/9/8,34,32,2015-09-08,2
164,2015/9/9,34,32,2015-09-09,3
164,2015/9/10,34,32,2015-09-10,4
164,2015/9/11,34,32,2015-09-11,5
164,2015/9/12,34,32,2015-09-12,6
164,2015/9/13,34,32,2015-09-13,7
164,2015/9/14,34,32,2015-09-14,1
164,2015/9/15,34,32,2015-09-15,2
164,2015/9/16,34,32,2015-09-16,3
164,2015/9/17,34,32,2015-09-17,4
164,2015/9/18,34,32,2015-09-18,5
164,2015/9/19,34,32,2015-09-19,6
164,2015/9/20,34,32,2015-09-20,7
164,2015/9/21,34,32,2015-09-21,1
164,2015/9/22,34,32,2015-09-22,2
164,2015/9/23,34,32,2015-09-23,3
164,2015/9/24,34,32,2015-09-24,4
164,2015/9/25,34,32,2015-09-25,5
164,2015/9/26,34,32,2015-09-26,6
164,2015/9/27,34,32,2015-09-27,7
164,2015/9/28,34,32,2015-09-28,1
164,2015/9/29,34,32,2015-09-29,2
164,2015/9/30,34,32,2015-09-30,3
164,2015/10/1,34,32,2015-10-01,4
164,2015/10/2,34,32,2015-10-02,5
164,2015/10/3,34,32,2015-10-03,6
164,2015/10/4,34,32,2015-10-04,7
164,2015/10/5,34,32,2015-10-05,1
164,2015/10/6,34,32,2015-10-06,2
164,2015/10/7,34,32,2015-10-07,3
164,2015/10/8,34,32,2015-10-08,4
164,2015/10/9,34,32,2015-10-09,5
164,2015/10/10,34,32,2015-10-10,6
164,2015/10/11,34,32,2015-10-11,7
164,2015/10/12,34,32,2015-10-12,1
164,2015/10/13,34,32,2015-10-13,2
164,2015/10/14,34,32,2015-10-14,3
164,2015/10/15,34,32,2015-10-15,4
164,2015/10/16,34,32,2015-10-16,5
164,2015/10/17,34,32,2015-10-17,6
164,2015/10/18,34,32,2015-10-18,7
164,2015/10/19,34,32,2015-10-19,1
164,2015/10/20,34,32,2015-10-20,2
164,2015/10/21,34,32,2015-10-21,3
164,2015/10/22,34,32,2015-10-22,4
164,2015/10/23,34,32,2015-10-23,5
164,2015/10/24,34,32,2015-10-24,6
164,2015/10/25,34,32,2015-10-25,7
164,2015/10/26,34,32,2015-10-26,1
164,2015/10/27,34,32,2015-10-27,2
164,2015/10/28,34,32,2015-10-28,3
164,2015/10/29,34,32,2015-10-29,4
164,2015/10/30,34,32,2015-10-30,5
164,2015/10/31,34,32,2015-10-31,6
165,2015/9/1,91,90,2015-09-01,2
165,2015/9/2,91,90,2015-09-02,3
165,2015/9/3,91,90,2015-09-03,4
165,2015/9/4,91,90,2015-09-04,5
165,2015/9/5,91,90,2015-09-05,6
165,2015/9/6,91,90,2015-09-06,7
165,2015/9/7,91,90,2015-09-07,1
165,2015/9/8,91,90,2015-09-08,2
165,2015/9/9,91,90,2015-09-09,3
165,2015/9/10,91,90,2015-09-10,4
165,2015/9/11,91,90,2015-09-11,5
165,2015/9/12,91,90,2015-09-12,6
165,2015/9/13,91,90,2015-09-13,7
165,2015/9/14,91,90,2015-09-14,1
165,2015/9/15,91,90,2015-09-15,2
165,2015/9/16,91,90,2015-09-16,3
165,2015/9/17,91,90,2015-09-17,4
165,2015/9/18,91,90,2015-09-18,5
165,2015/9/19,91,90,2015-09-19,6
165,2015/9/20,91,90,2015-09-20,7
165,2015/9/21,91,90,2015-09-21,1
165,2015/9/22,91,90,2015-09-22,2
165,2015/9/23,91,90,2015-09-23,3
165,2015/9/24,91,90,2015-09-24,4
165,2015/9/25,91,90,2015-09-25,5
165,2015/9/26,91,90,2015-09-26,6
165,2015/9/27,91,90,2015-09-27,7
165,2015/9/28,91,90,2015-09-28,1
165,2015/9/29,91,90,2015-09-29,2
165,2015/9/30,91,90,2015-09-30,3
165,2015/10/1,91,90,2015-10-01,4
165,2015/10/2,91,90,2015-10-02,5
165,2015/10/3,91,90,2015-10-03,6
165,2015/10/4,91,90,2015-10-04,7
165,2015/10/5,91,90,2015-10-05,1
165,2015/10/6,91,90,2015-10-06,2
165,2015/10/7,91,90,2015-10-07,3
165,2015/10/8,91,90,2015-10-08,4
165,2015/10/9,91,90,2015-10-09,5
165,2015/10/10,91,90,2015-10-10,6
165,2015/10/11,91,90,2015-10-11,7
165,2015/10/12,91,90,2015-10-12,1
165,2015/10/13,91,90,2015-10-13,2
165,2015/10/14,91,90,2015-10-14,3
165,2015/10/15,91,90,2015-10-15,4
165,2015/10/16,91,90,2015-10-16,5
165,2015/10/17,91,90,2015-10-17,6
165,2015/10/18,91,90,2015-10-18,7
165,2015/10/19,91,90,2015-10-19,1
165,2015/10/20,91,90,2015-10-20,2
165,2015/10/21,91,90,2015-10-21,3
165,2015/10/22,91,90,2015-10-22,4
165,2015/10/23,91,90,2015-10-23,5
165,2015/10/24,91,90,2015-10-24,6
165,2015/10/25,91,90,2015-10-25,7
165,2015/10/26,91,90,2015-10-26,1
165,2015/10/27,91,90,2015-10-27,2
165,2015/10/28,91,90,2015-10-28,3
165,2015/10/29,91,90,2015-10-29,4
165,2015/10/30,91,90,2015-10-30,5
165,2015/10/31,91,90,2015-10-31,6
166,2015/9/1,46,49,2015-09-01,2
166,2015/9/2,46,49,2015-09-02,3
166,2015/9/3,46,49,2015-09-03,4
166,2015/9/4,46,49,2015-09-04,5
166,2015/9/5,46,49,2015-09-05,6
166,2015/9/6,46,49,2015-09-06,7
166,2015/9/7,46,49,2015-09-07,1
166,2015/9/8,46,49,2015-09-08,2
166,2015/9/9,46,49,2015-09-09,3
166,2015/9/10,46,49,2015-09-10,4
166,2015/9/11,46,49,2015-09-11,5
166,2015/9/12,46,49,2015-09-12,6
166,2015/9/13,46,49,2015-09-13,7
166,2015/9/14,46,49,2015-09-14,1
166,2015/9/15,46,49,2015-09-15,2
166,2015/9/16,46,49,2015-09-16,3
166,2015/9/17,46,49,2015-09-17,4
166,2015/9/18,46,49,2015-09-18,5
166,2015/9/19,46,49,2015-09-19,6
166,2015/9/20,46,49,2015-09-20,7
166,2015/9/21,46,49,2015-09-21,1
166,2015/9/22,46,49,2015-09-22,2
166,2015/9/23,46,49,2015-09-23,3
166,2015/9/24,46,49,2015-09-24,4
166,2015/9/25,46,49,2015-09-25,5
166,2015/9/26,46,49,2015-09-26,6
166,2015/9/27,46,49,2015-09-27,7
166,2015/9/28,46,49,2015-09-28,1
166,2015/9/29,46,49,2015-09-29,2
166,2015/9/30,46,49,2015-09-30,3
166,2015/10/1,46,49,2015-10-01,4
166,2015/10/2,46,49,2015-10-02,5
166,2015/10/3,46,49,2015-10-03,6
166,2015/10/4,46,49,2015-10-04,7
166,2015/10/5,46,49,2015-10-05,1
166,2015/10/6,46,49,2015-10-06,2
166,2015/10/7,46,49,2015-10-07,3
166,2015/10/8,46,49,2015-10-08,4
166,2015/10/9,46,49,2015-10-09,5
166,2015/10/10,46,49,2015-10-10,6
166,2015/10/11,46,49,2015-10-11,7
166,2015/10/12,46,49,2015-10-12,1
166,2015/10/13,46,49,2015-10-13,2
166,2015/10/14,46,49,2015-10-14,3
166,2015/10/15,46,49,2015-10-15,4
166,2015/10/16,46,49,2015-10-16,5
166,2015/10/17,46,49,2015-10-17,6
166,2015/10/18,46,49,2015-10-18,7
166,2015/10/19,46,49,2015-10-19,1
166,2015/10/20,46,49,2015-10-20,2
166,2015/10/21,46,49,2015-10-21,3
166,2015/10/22,46,49,2015-10-22,4
166,2015/10/23,46,49,2015-10-23,5
166,2015/10/24,46,49,2015-10-24,6
166,2015/10/25,46,49,2015-10-25,7
166,2015/10/26,46,49,2015-10-26,1
166,2015/10/27,46,49,2015-10-27,2
166,2015/10/28,46,49,2015-10-28,3
166,2015/10/29,46,49,2015-10-29,4
166,2015/10/30,46,49,2015-10-30,5
166,2015/10/31,46,49,2015-10-31,6
167,2015/9/1,31,34,2015-09-01,2
167,2015/9/2,31,34,2015-09-02,3
167,2015/9/3,31,34,2015-09-03,4
167,2015/9/4,31,34,2015-09-04,5
167,2015/9/5,31,34,2015-09-05,6
167,2015/9/6,31,34,2015-09-06,7
167,2015/9/7,31,34,2015-09-07,1
167,2015/9/8,31,34,2015-09-08,2
167,2015/9/9,31,34,2015-09-09,3
167,2015/9/10,31,34,2015-09-10,4
167,2015/9/11,31,34,2015-09-11,5
167,2015/9/12,31,34,2015-09-12,6
167,2015/9/13,31,34,2015-09-13,7
167,2015/9/14,31,34,2015-09-14,1
167,2015/9/15,31,34,2015-09-15,2
167,2015/9/16,31,34,2015-09-16,3
167,2015/9/17,31,34,2015-09-17,4
167,2015/9/18,31,34,2015-09-18,5
167,2015/9/19,31,34,2015-09-19,6
167,2015/9/20,31,34,2015-09-20,7
167,2015/9/21,31,34,2015-09-21,1
167,2015/9/22,31,34,2015-09-22,2
167,2015/9/23,31,34,2015-09-23,3
167,2015/9/24,31,34,2015-09-24,4
167,2015/9/25,31,34,2015-09-25,5
167,2015/9/26,31,34,2015-09-26,6
167,2015/9/27,31,34,2015-09-27,7
167,2015/9/28,31,34,2015-09-28,1
167,2015/9/29,31,34,2015-09-29,2
167,2015/9/30,31,34,2015-09-30,3
167,2015/10/1,31,34,2015-10-01,4
167,2015/10/2,31,34,2015-10-02,5
167,2015/10/3,31,34,2015-10-03,6
167,2015/10/4,31,34,2015-10-04,7
167,2015/10/5,31,34,2015-10-05,1
167,2015/10/6,31,34,2015-10-06,2
167,2015/10/7,31,34,2015-10-07,3
167,2015/10/8,31,34,2015-10-08,4
167,2015/10/9,31,34,2015-10-09,5
167,2015/10/10,31,34,2015-10-10,6
167,2015/10/11,31,34,2015-10-11,7
167,2015/10/12,31,34,2015-10-12,1
167,2015/10/13,31,34,2015-10-13,2
167,2015/10/14,31,34,2015-10-14,3
167,2015/10/15,31,34,2015-10-15,4
167,2015/10/16,31,34,2015-10-16,5
167,2015/10/17,31,34,2015-10-17,6
167,2015/10/18,31,34,2015-10-18,7
167,2015/10/19,31,34,2015-10-19,1
167,2015/10/20,31,34,2015-10-20,2
167,2015/10/21,31,34,2015-10-21,3
167,2015/10/22,31,34,2015-10-22,4
167,2015/10/23,31,34,2015-10-23,5
167,2015/10/24,31,34,2015-10-24,6
167,2015/10/25,31,34,2015-10-25,7
167,2015/10/26,31,34,2015-10-26,1
167,2015/10/27,31,34,2015-10-27,2
167,2015/10/28,31,34,2015-10-28,3
167,2015/10/29,31,34,2015-10-29,4
167,2015/10/30,31,34,2015-10-30,5
167,2015/10/31,31,34,2015-10-31,6
168,2015/9/1,80,77,2015-09-01,2
168,2015/9/2,80,77,2015-09-02,3
168,2015/9/3,80,77,2015-09-03,4
168,2015/9/4,80,77,2015-09-04,5
168,2015/9/5,80,77,2015-09-05,6
168,2015/9/6,80,77,2015-09-06,7
168,2015/9/7,80,77,2015-09-07,1
168,2015/9/8,80,77,2015-09-08,2
168,2015/9/9,80,77,2015-09-09,3
168,2015/9/10,80,77,2015-09-10,4
168,2015/9/11,80,77,2015-09-11,5
168,2015/9/12,80,77,2015-09-12,6
168,2015/9/13,80,77,2015-09-13,7
168,2015/9/14,80,77,2015-09-14,1
168,2015/9/15,80,77,2015-09-15,2
168,2015/9/16,80,77,2015-09-16,3
168,2015/9/17,80,77,2015-09-17,4
168,2015/9/18,80,77,2015-09-18,5
168,2015/9/19,80,77,2015-09-19,6
168,2015/9/20,80,77,2015-09-20,7
168,2015/9/21,80,77,2015-09-21,1
168,2015/9/22,80,77,2015-09-22,2
168,2015/9/23,80,77,2015-09-23,3
168,2015/9/24,80,77,2015-09-24,4
168,2015/9/25,80,77,2015-09-25,5
168,2015/9/26,80,77,2015-09-26,6
168,2015/9/27,80,77,2015-09-27,7
168,2015/9/28,80,77,2015-09-28,1
168,2015/9/29,80,77,2015-09-29,2
168,2015/9/30,80,77,2015-09-30,3
168,2015/10/1,80,77,2015-10-01,4
168,2015/10/2,80,77,2015-10-02,5
168,2015/10/3,80,77,2015-10-03,6
168,2015/10/4,80,77,2015-10-04,7
168,2015/10/5,80,77,2015-10-05,1
168,2015/10/6,80,77,2015-10-06,2
168,2015/10/7,80,77,2015-10-07,3
168,2015/10/8,80,77,2015-10-08,4
168,2015/10/9,80,77,2015-10-09,5
168,2015/10/10,80,77,2015-10-10,6
168,2015/10/11,80,77,2015-10-11,7
168,2015/10/12,80,77,2015-10-12,1
168,2015/10/13,80,77,2015-10-13,2
168,2015/10/14,80,77,2015-10-14,3
168,2015/10/15,80,77,2015-10-15,4
168,2015/10/16,80,77,2015-10-16,5
168,2015/10/17,80,77,2015-10-17,6
168,2015/10/18,80,77,2015-10-18,7
168,2015/10/19,80,77,2015-10-19,1
168,2015/10/20,80,77,2015-10-20,2
168,2015/10/21,80,77,2015-10-21,3
168,2015/10/22,80,77,2015-10-22,4
168,2015/10/23,80,77,2015-10-23,5
168,2015/10/24,80,77,2015-10-24,6
168,2015/10/25,80,77,2015-10-25,7
168,2015/10/26,80,77,2015-10-26,1
168,2015/10/27,80,77,2015-10-27,2
168,2015/10/28,80,77,2015-10-28,3
168,2015/10/29,80,77,2015-10-29,4
168,2015/10/30,80,77,2015-10-30,5
168,2015/10/31,80,77,2015-10-31,6
169,2015/9/1,94,99,2015-09-01,2
169,2015/9/2,94,99,2015-09-02,3
169,2015/9/3,94,99,2015-09-03,4
169,2015/9/4,94,99,2015-09-04,5
169,2015/9/5,94,99,2015-09-05,6
169,2015/9/6,94,99,2015-09-06,7
169,2015/9/7,94,99,2015-09-07,1
169,2015/9/8,94,99,2015-09-08,2
169,2015/9/9,94,99,2015-09-09,3
169,2015/9/10,94,99,2015-09-10,4
169,2015/9/11,94,99,2015-09-11,5
169,2015/9/12,94,99,2015-09-12,6
169,2015/9/13,94,99,2015-09-13,7
169,2015/9/14,94,99,2015-09-14,1
169,2015/9/15,94,99,2015-09-15,2
169,2015/9/16,94,99,2015-09-16,3
169,2015/9/17,94,99,2015-09-17,4
169,2015/9/18,94,99,2015-09-18,5
169,2015/9/19,94,99,2015-09-19,6
169,2015/9/20,94,99,2015-09-20,7
169,2015/9/21,94,99,2015-09-21,1
169,2015/9/22,94,99,2015-09-22,2
169,2015/9/23,94,99,2015-09-23,3
169,2015/9/24,94,99,2015-09-24,4
169,2015/9/25,94,99,2015-09-25,5
169,2015/9/26,94,99,2015-09-26,6
169,2015/9/27,94,99,2015-09-27,7
169,2015/9/28,94,99,2015-09-28,1
169,2015/9/29,94,99,2015-09-29,2
169,2015/9/30,94,99,2015-09-30,3
169,2015/10/1,94,99,2015-10-01,4
169,2015/10/2,94,99,2015-10-02,5
169,2015/10/3,94,99,2015-10-03,6
169,2015/10/4,94,99,2015-10-04,7
169,2015/10/5,94,99,2015-10-05,1
169,2015/10/6,94,99,2015-10-06,2
169,2015/10/7,94,99,2015-10-07,3
169,2015/10/8,94,99,2015-10-08,4
169,2015/10/9,94,99,2015-10-09,5
169,2015/10/10,94,99,2015-10-10,6
169,2015/10/11,94,99,2015-10-11,7
169,2015/10/12,94,99,2015-10-12,1
169,2015/10/13,94,99,2015-10-13,2
169,2015/10/14,94,99,2015-10-14,3
169,2015/10/15,94,99,2015-10-15,4
169,2015/10/16,94,99,2015-10-16,5
