SHEDID,time,RT,LEASE,date1,week_day,date
149,2015-05-02,21.0,38.0,2015-05-02,6,2015-05-02
149,2015-05-03,95.0,110.0,2015-05-03,7,2015-05-03
149,2015-05-04,150.0,165.0,2015-05-04,1,2015-05-04
149,2015-05-05,170.0,183.0,2015-05-05,2,2015-05-05
149,2015-05-06,185.0,199.0,2015-05-06,3,2015-05-06
149,2015-05-07,163.0,173.0,2015-05-07,4,2015-05-07
149,2015-05-08,99.0,101.0,2015-05-08,5,2015-05-08
149,2015-05-09,123.0,119.0,2015-05-09,6,2015-05-09
149,2015-05-10,98.0,110.0,2015-05-10,7,2015-05-10
149,2015-05-11,55.0,73.0,2015-05-11,1,2015-05-11
149,2015-05-12,161.0,178.0,2015-05-12,2,2015-05-12
149,2015-05-13,150.0,159.0,2015-05-13,3,2015-05-13
149,2015-05-14,124.0,139.0,2015-05-14,4,2015-05-14
149,2015-05-15,74.0,85.0,2015-05-15,5,2015-05-15
149,2015-05-16,102.0,111.0,2015-05-16,6,2015-05-16
149,2015-05-17,78.0,84.0,2015-05-17,7,2015-05-17
149,2015-05-18,145.0,161.0,2015-05-18,1,2015-05-18
149,2015-05-19,129.0,158.0,2015-05-19,2,2015-05-19
149,2015-05-20,149.0,157.0,2015-05-20,3,2015-05-20
149,2015-05-21,134.0,142.0,2015-05-21,4,2015-05-21
149,2015-05-22,118.0,123.0,2015-05-22,5,2015-05-22
149,2015-05-23,102.0,118.0,2015-05-23,6,2015-05-23
149,2015-05-24,68.0,77.0,2015-05-24,7,2015-05-24
149,2015-05-25,126.0,133.0,2015-05-25,1,2015-05-25
149,2015-05-26,145.0,164.0,2015-05-26,2,2015-05-26
149,2015-05-27,52.0,59.0,2015-05-27,3,2015-05-27
149,2015-05-28,112.0,135.0,2015-05-28,4,2015-05-28
149,2015-05-29,68.0,59.0,2015-05-29,5,2015-05-29
149,2015-05-30,93.0,99.0,2015-05-30,6,2015-05-30
149,2015-05-31,87.0,89.0,2015-05-31,7,2015-05-31
149,2015-06-01,147.0,155.0,2015-06-01,1,2015-06-01
149,2015-06-02,69.0,91.0,2015-06-02,2,2015-06-02
149,2015-06-03,139.0,131.0,2015-06-03,3,2015-06-03
149,2015-06-04,120.0,128.0,2015-06-04,4,2015-06-04
149,2015-06-05,127.0,147.0,2015-06-05,5,2015-06-05
149,2015-06-06,78.0,75.0,2015-06-06,6,2015-06-06
149,2015-06-07,80.0,71.0,2015-06-07,7,2015-06-07
149,2015-06-08,116.0,120.0,2015-06-08,1,2015-06-08
149,2015-06-09,145.0,127.0,2015-06-09,2,2015-06-09
149,2015-06-10,101.0,108.0,2015-06-10,3,2015-06-10
149,2015-06-11,123.0,132.0,2015-06-11,4,2015-06-11
149,2015-06-12,125.0,125.0,2015-06-12,5,2015-06-12
149,2015-06-13,86.0,80.0,2015-06-13,6,2015-06-13
149,2015-06-14,65.0,80.0,2015-06-14,7,2015-06-14
149,2015-06-15,109.0,118.0,2015-06-15,1,2015-06-15
149,2015-06-16,90.0,106.0,2015-06-16,2,2015-06-16
149,2015-06-17,99.0,108.0,2015-06-17,3,2015-06-17
149,2015-06-18,106.0,123.0,2015-06-18,4,2015-06-18
149,2015-06-19,127.0,133.0,2015-06-19,5,2015-06-19
149,2015-06-20,70.0,69.0,2015-06-20,6,2015-06-20
149,2015-06-21,95.0,72.0,2015-06-21,7,2015-06-21
149,2015-06-22,86.0,104.0,2015-06-22,1,2015-06-22
149,2015-06-23,115.0,141.0,2015-06-23,2,2015-06-23
149,2015-06-24,23.0,28.0,2015-06-24,3,2015-06-24
149,2015-06-25,40.0,53.0,2015-06-25,4,2015-06-25
149,2015-06-26,140.0,139.0,2015-06-26,5,2015-06-26
149,2015-06-27,59.0,55.0,2015-06-27,6,2015-06-27
149,2015-06-28,86.0,87.0,2015-06-28,7,2015-06-28
149,2015-06-29,74.0,65.0,2015-06-29,1,2015-06-29
149,2015-06-30,48.0,72.0,2015-06-30,2,2015-06-30
149,2015-07-01,131.0,140.0,2015-07-01,3,2015-07-01
149,2015-07-02,109.0,124.0,2015-07-02,4,2015-07-02
149,2015-07-03,113.0,113.0,2015-07-03,5,2015-07-03
149,2015-07-04,77.0,84.0,2015-07-04,6,2015-07-04
149,2015-07-05,70.0,71.0,2015-07-05,7,2015-07-05
149,2015-07-06,85.0,77.0,2015-07-06,1,2015-07-06
149,2015-07-07,88.0,108.0,2015-07-07,2,2015-07-07
149,2015-07-08,114.0,130.0,2015-07-08,3,2015-07-08
149,2015-07-09,104.0,128.0,2015-07-09,4,2015-07-09
149,2015-07-10,110.0,113.0,2015-07-10,5,2015-07-10
149,2015-07-11,34.0,29.0,2015-07-11,6,2015-07-11
149,2015-07-12,54.0,55.0,2015-07-12,7,2015-07-12
149,2015-07-13,114.0,146.0,2015-07-13,1,2015-07-13
149,2015-07-14,107.0,97.0,2015-07-14,2,2015-07-14
149,2015-07-15,127.0,129.0,2015-07-15,3,2015-07-15
149,2015-07-16,121.0,136.0,2015-07-16,4,2015-07-16
149,2015-07-17,57.0,77.0,2015-07-17,5,2015-07-17
149,2015-07-18,29.0,31.0,2015-07-18,6,2015-07-18
149,2015-07-19,16.0,17.0,2015-07-19,7,2015-07-19
149,2015-07-20,103.0,115.0,2015-07-20,1,2015-07-20
149,2015-07-21,127.0,123.0,2015-07-21,2,2015-07-21
149,2015-07-22,109.0,127.0,2015-07-22,3,2015-07-22
149,2015-07-23,119.0,124.0,2015-07-23,4,2015-07-23
149,2015-07-24,63.0,74.0,2015-07-24,5,2015-07-24
149,2015-07-25,99.0,84.0,2015-07-25,6,2015-07-25
149,2015-07-26,52.0,58.0,2015-07-26,7,2015-07-26
149,2015-07-27,104.0,108.0,2015-07-27,1,2015-07-27
149,2015-07-28,90.0,104.0,2015-07-28,2,2015-07-28
149,2015-07-29,97.0,101.0,2015-07-29,3,2015-07-29
149,2015-07-30,80.0,102.0,2015-07-30,4,2015-07-30
149,2015-07-31,80.0,81.0,2015-07-31,5,2015-07-31
149,2015-08-01,65.0,68.0,2015-08-01,6,2015-08-01
149,2015-08-02,47.0,57.0,2015-08-02,7,2015-08-02
149,2015-08-03,94.0,99.0,2015-08-03,1,2015-08-03
149,2015-08-04,94.0,103.0,2015-08-04,2,2015-08-04
149,2015-08-05,88.0,83.0,2015-08-05,3,2015-08-05
149,2015-08-06,86.0,105.0,2015-08-06,4,2015-08-06
149,2015-08-07,89.0,78.0,2015-08-07,5,2015-08-07
149,2015-08-08,59.0,68.0,2015-08-08,6,2015-08-08
149,2015-08-09,53.0,56.0,2015-08-09,7,2015-08-09
149,2015-08-10,14.0,10.0,2015-08-10,1,2015-08-10
149,2015-08-11,110.0,117.0,2015-08-11,2,2015-08-11
149,2015-08-12,110.0,111.0,2015-08-12,3,2015-08-12
149,2015-08-13,98.0,99.0,2015-08-13,4,2015-08-13
149,2015-08-14,102.0,106.0,2015-08-14,5,2015-08-14
149,2015-08-15,89.0,90.0,2015-08-15,6,2015-08-15
149,2015-08-16,60.0,47.0,2015-08-16,7,2015-08-16
149,2015-08-17,112.0,100.0,2015-08-17,1,2015-08-17
149,2015-08-18,115.0,109.0,2015-08-18,2,2015-08-18
149,2015-08-19,79.0,86.0,2015-08-19,3,2015-08-19
149,2015-08-20,54.0,64.0,2015-08-20,4,2015-08-20
149,2015-08-21,100.0,106.0,2015-08-21,5,2015-08-21
149,2015-08-22,68.0,61.0,2015-08-22,6,2015-08-22
149,2015-08-23,71.0,63.0,2015-08-23,7,2015-08-23
149,2015-08-24,53.0,71.0,2015-08-24,1,2015-08-24
149,2015-08-25,98.0,98.0,2015-08-25,2,2015-08-25
149,2015-08-26,113.0,112.0,2015-08-26,3,2015-08-26
149,2015-08-27,113.0,127.0,2015-08-27,4,2015-08-27
149,2015-08-28,117.0,111.0,2015-08-28,5,2015-08-28
149,2015-08-29,72.0,73.0,2015-08-29,6,2015-08-29
149,2015-08-30,60.0,75.0,2015-08-30,7,2015-08-30
149,2015-08-31,104.0,107.0,2015-08-31,1,2015-08-31
150,2015-01-01,7.0,9.0,2015-01-01,4,2015-01-01
150,2015-01-02,8.0,10.0,2015-01-02,5,2015-01-02
150,2015-01-03,21.0,19.0,2015-01-03,6,2015-01-03
150,2015-01-04,36.0,30.0,2015-01-04,7,2015-01-04
150,2015-01-05,43.0,37.0,2015-01-05,1,2015-01-05
150,2015-01-06,52.0,52.0,2015-01-06,2,2015-01-06
150,2015-01-07,67.0,68.0,2015-01-07,3,2015-01-07
150,2015-01-08,63.0,67.0,2015-01-08,4,2015-01-08
150,2015-01-09,76.0,75.0,2015-01-09,5,2015-01-09
150,2015-01-10,46.0,47.0,2015-01-10,6,2015-01-10
150,2015-01-11,41.0,38.0,2015-01-11,7,2015-01-11
150,2015-01-12,53.0,50.0,2015-01-12,1,2015-01-12
150,2015-01-13,69.0,66.0,2015-01-13,2,2015-01-13
150,2015-01-14,71.0,60.0,2015-01-14,3,2015-01-14
150,2015-01-15,68.0,68.0,2015-01-15,4,2015-01-15
150,2015-01-16,67.0,64.0,2015-01-16,5,2015-01-16
150,2015-01-17,37.0,45.0,2015-01-17,6,2015-01-17
150,2015-01-18,25.0,18.0,2015-01-18,7,2015-01-18
150,2015-01-19,58.0,57.0,2015-01-19,1,2015-01-19
150,2015-01-20,56.0,57.0,2015-01-20,2,2015-01-20
150,2015-01-21,57.0,55.0,2015-01-21,3,2015-01-21
150,2015-01-22,57.0,52.0,2015-01-22,4,2015-01-22
150,2015-01-23,95.0,91.0,2015-01-23,5,2015-01-23
150,2015-01-24,40.0,30.0,2015-01-24,6,2015-01-24
150,2015-01-25,19.0,20.0,2015-01-25,7,2015-01-25
150,2015-01-26,77.0,76.0,2015-01-26,1,2015-01-26
150,2015-01-27,63.0,60.0,2015-01-27,2,2015-01-27
150,2015-01-28,58.0,46.0,2015-01-28,3,2015-01-28
150,2015-01-29,33.0,22.0,2015-01-29,4,2015-01-29
150,2015-01-30,52.0,55.0,2015-01-30,5,2015-01-30
150,2015-01-31,27.0,24.0,2015-01-31,6,2015-01-31
150,2015-02-01,23.0,19.0,2015-02-01,7,2015-02-01
150,2015-02-02,52.0,52.0,2015-02-02,1,2015-02-02
150,2015-02-03,62.0,50.0,2015-02-03,2,2015-02-03
150,2015-02-04,56.0,54.0,2015-02-04,3,2015-02-04
150,2015-02-05,58.0,53.0,2015-02-05,4,2015-02-05
150,2015-02-06,67.0,61.0,2015-02-06,5,2015-02-06
150,2015-02-07,26.0,25.0,2015-02-07,6,2015-02-07
150,2015-02-08,28.0,23.0,2015-02-08,7,2015-02-08
150,2015-02-09,53.0,49.0,2015-02-09,1,2015-02-09
150,2015-02-10,73.0,61.0,2015-02-10,2,2015-02-10
150,2015-02-11,60.0,65.0,2015-02-11,3,2015-02-11
150,2015-02-12,62.0,65.0,2015-02-12,4,2015-02-12
150,2015-02-13,74.0,73.0,2015-02-13,5,2015-02-13
150,2015-02-14,33.0,24.0,2015-02-14,6,2015-02-14
150,2015-02-15,42.0,50.0,2015-02-15,7,2015-02-15
150,2015-02-16,53.0,57.0,2015-02-16,1,2015-02-16
150,2015-02-17,61.0,67.0,2015-02-17,2,2015-02-17
150,2015-02-18,25.0,35.0,2015-02-18,3,2015-02-18
150,2015-02-19,15.0,18.0,2015-02-19,4,2015-02-19
150,2015-02-20,3.0,6.0,2015-02-20,5,2015-02-20
150,2015-02-21,14.0,13.0,2015-02-21,6,2015-02-21
150,2015-02-22,14.0,22.0,2015-02-22,7,2015-02-22
150,2015-02-23,23.0,20.0,2015-02-23,1,2015-02-23
150,2015-02-24,26.0,30.0,2015-02-24,2,2015-02-24
150,2015-02-25,51.0,47.0,2015-02-25,3,2015-02-25
150,2015-02-26,65.0,75.0,2015-02-26,4,2015-02-26
150,2015-02-27,53.0,50.0,2015-02-27,5,2015-02-27
150,2015-02-28,21.0,15.0,2015-02-28,6,2015-02-28
150,2015-03-01,42.0,35.0,2015-03-01,7,2015-03-01
150,2015-03-02,81.0,70.0,2015-03-02,1,2015-03-02
150,2015-03-03,64.0,64.0,2015-03-03,2,2015-03-03
150,2015-03-04,69.0,68.0,2015-03-04,3,2015-03-04
150,2015-03-05,77.0,69.0,2015-03-05,4,2015-03-05
150,2015-03-06,88.0,62.0,2015-03-06,5,2015-03-06
150,2015-03-07,63.0,54.0,2015-03-07,6,2015-03-07
150,2015-03-08,37.0,31.0,2015-03-08,7,2015-03-08
150,2015-03-09,52.0,60.0,2015-03-09,1,2015-03-09
150,2015-03-10,85.0,85.0,2015-03-10,2,2015-03-10
150,2015-03-11,70.0,67.0,2015-03-11,3,2015-03-11
150,2015-03-12,97.0,101.0,2015-03-12,4,2015-03-12
150,2015-03-13,81.0,87.0,2015-03-13,5,2015-03-13
150,2015-03-14,64.0,50.0,2015-03-14,6,2015-03-14
150,2015-03-15,65.0,65.0,2015-03-15,7,2015-03-15
150,2015-03-16,91.0,78.0,2015-03-16,1,2015-03-16
150,2015-03-17,42.0,38.0,2015-03-17,2,2015-03-17
150,2015-03-18,35.0,28.0,2015-03-18,3,2015-03-18
150,2015-03-19,85.0,88.0,2015-03-19,4,2015-03-19
150,2015-03-20,111.0,88.0,2015-03-20,5,2015-03-20
150,2015-03-21,44.0,60.0,2015-03-21,6,2015-03-21
150,2015-03-22,35.0,44.0,2015-03-22,7,2015-03-22
150,2015-03-23,81.0,67.0,2015-03-23,1,2015-03-23
150,2015-03-24,90.0,87.0,2015-03-24,2,2015-03-24
150,2015-03-25,89.0,92.0,2015-03-25,3,2015-03-25
150,2015-03-26,89.0,77.0,2015-03-26,4,2015-03-26
150,2015-03-27,78.0,72.0,2015-03-27,5,2015-03-27
150,2015-03-28,57.0,57.0,2015-03-28,6,2015-03-28
150,2015-03-29,58.0,53.0,2015-03-29,7,2015-03-29
150,2015-03-30,98.0,94.0,2015-03-30,1,2015-03-30
150,2015-03-31,99.0,95.0,2015-03-31,2,2015-03-31
150,2015-04-01,71.0,61.0,2015-04-01,3,2015-04-01
150,2015-04-02,81.0,74.0,2015-04-02,4,2015-04-02
150,2015-04-03,71.0,81.0,2015-04-03,5,2015-04-03
150,2015-04-04,25.0,30.0,2015-04-04,6,2015-04-04
150,2015-04-05,22.0,19.0,2015-04-05,7,2015-04-05
150,2015-04-06,34.0,37.0,2015-04-06,1,2015-04-06
150,2015-04-07,77.0,66.0,2015-04-07,2,2015-04-07
150,2015-04-08,76.0,77.0,2015-04-08,3,2015-04-08
150,2015-04-09,89.0,89.0,2015-04-09,4,2015-04-09
150,2015-04-10,94.0,89.0,2015-04-10,5,2015-04-10
150,2015-04-11,55.0,60.0,2015-04-11,6,2015-04-11
150,2015-04-12,35.0,29.0,2015-04-12,7,2015-04-12
150,2015-04-13,72.0,63.0,2015-04-13,1,2015-04-13
150,2015-04-14,88.0,81.0,2015-04-14,2,2015-04-14
150,2015-04-15,93.0,76.0,2015-04-15,3,2015-04-15
150,2015-04-16,86.0,75.0,2015-04-16,4,2015-04-16
150,2015-04-17,84.0,85.0,2015-04-17,5,2015-04-17
150,2015-04-18,62.0,61.0,2015-04-18,6,2015-04-18
150,2015-04-19,25.0,37.0,2015-04-19,7,2015-04-19
150,2015-04-20,99.0,100.0,2015-04-20,1,2015-04-20
150,2015-04-21,103.0,92.0,2015-04-21,2,2015-04-21
150,2015-04-22,113.0,101.0,2015-04-22,3,2015-04-22
150,2015-04-23,95.0,100.0,2015-04-23,4,2015-04-23
150,2015-04-24,98.0,97.0,2015-04-24,5,2015-04-24
150,2015-04-25,63.0,46.0,2015-04-25,6,2015-04-25
150,2015-04-26,48.0,39.0,2015-04-26,7,2015-04-26
150,2015-04-27,82.0,87.0,2015-04-27,1,2015-04-27
150,2015-04-28,83.0,66.0,2015-04-28,2,2015-04-28
150,2015-04-29,92.0,76.0,2015-04-29,3,2015-04-29
150,2015-04-30,99.0,87.0,2015-04-30,4,2015-04-30
150,2015-05-01,44.0,51.0,2015-05-01,5,2015-05-01
150,2015-05-02,11.0,9.0,2015-05-02,6,2015-05-02
150,2015-05-03,39.0,42.0,2015-05-03,7,2015-05-03
150,2015-05-04,99.0,106.0,2015-05-04,1,2015-05-04
150,2015-05-05,103.0,86.0,2015-05-05,2,2015-05-05
150,2015-05-06,90.0,102.0,2015-05-06,3,2015-05-06
150,2015-05-07,107.0,98.0,2015-05-07,4,2015-05-07
150,2015-05-08,74.0,69.0,2015-05-08,5,2015-05-08
150,2015-05-09,51.0,47.0,2015-05-09,6,2015-05-09
150,2015-05-10,46.0,54.0,2015-05-10,7,2015-05-10
150,2015-05-11,29.0,31.0,2015-05-11,1,2015-05-11
150,2015-05-12,88.0,83.0,2015-05-12,2,2015-05-12
150,2015-05-13,79.0,74.0,2015-05-13,3,2015-05-13
150,2015-05-14,96.0,87.0,2015-05-14,4,2015-05-14
150,2015-05-15,52.0,47.0,2015-05-15,5,2015-05-15
150,2015-05-16,47.0,55.0,2015-05-16,6,2015-05-16
150,2015-05-17,41.0,43.0,2015-05-17,7,2015-05-17
150,2015-05-18,87.0,97.0,2015-05-18,1,2015-05-18
150,2015-05-19,81.0,85.0,2015-05-19,2,2015-05-19
150,2015-05-20,89.0,91.0,2015-05-20,3,2015-05-20
150,2015-05-21,81.0,76.0,2015-05-21,4,2015-05-21
150,2015-05-22,73.0,79.0,2015-05-22,5,2015-05-22
150,2015-05-23,40.0,52.0,2015-05-23,6,2015-05-23
150,2015-05-24,33.0,40.0,2015-05-24,7,2015-05-24
150,2015-05-25,84.0,83.0,2015-05-25,1,2015-05-25
150,2015-05-26,101.0,97.0,2015-05-26,2,2015-05-26
150,2015-05-27,35.0,41.0,2015-05-27,3,2015-05-27
150,2015-05-28,82.0,87.0,2015-05-28,4,2015-05-28
150,2015-05-29,48.0,41.0,2015-05-29,5,2015-05-29
150,2015-05-30,61.0,60.0,2015-05-30,6,2015-05-30
150,2015-05-31,54.0,60.0,2015-05-31,7,2015-05-31
150,2015-06-01,94.0,73.0,2015-06-01,1,2015-06-01
150,2015-06-02,57.0,49.0,2015-06-02,2,2015-06-02
150,2015-06-03,78.0,80.0,2015-06-03,3,2015-06-03
150,2015-06-04,84.0,81.0,2015-06-04,4,2015-06-04
150,2015-06-05,90.0,69.0,2015-06-05,5,2015-06-05
150,2015-06-06,52.0,52.0,2015-06-06,6,2015-06-06
150,2015-06-07,47.0,53.0,2015-06-07,7,2015-06-07
150,2015-06-08,62.0,55.0,2015-06-08,1,2015-06-08
150,2015-06-09,82.0,76.0,2015-06-09,2,2015-06-09
150,2015-06-10,62.0,65.0,2015-06-10,3,2015-06-10
150,2015-06-11,87.0,90.0,2015-06-11,4,2015-06-11
150,2015-06-12,58.0,66.0,2015-06-12,5,2015-06-12
150,2015-06-13,43.0,44.0,2015-06-13,6,2015-06-13
150,2015-06-14,45.0,51.0,2015-06-14,7,2015-06-14
150,2015-06-15,81.0,67.0,2015-06-15,1,2015-06-15
150,2015-06-16,54.0,61.0,2015-06-16,2,2015-06-16
150,2015-06-17,55.0,54.0,2015-06-17,3,2015-06-17
150,2015-06-18,72.0,65.0,2015-06-18,4,2015-06-18
150,2015-06-19,84.0,75.0,2015-06-19,5,2015-06-19
150,2015-06-20,39.0,43.0,2015-06-20,6,2015-06-20
150,2015-06-21,48.0,39.0,2015-06-21,7,2015-06-21
150,2015-06-22,54.0,45.0,2015-06-22,1,2015-06-22
150,2015-06-23,72.0,74.0,2015-06-23,2,2015-06-23
150,2015-06-24,10.0,11.0,2015-06-24,3,2015-06-24
150,2015-06-25,16.0,16.0,2015-06-25,4,2015-06-25
150,2015-06-26,70.0,72.0,2015-06-26,5,2015-06-26
150,2015-06-27,22.0,27.0,2015-06-27,6,2015-06-27
150,2015-06-28,37.0,53.0,2015-06-28,7,2015-06-28
150,2015-06-29,45.0,44.0,2015-06-29,1,2015-06-29
150,2015-06-30,39.0,36.0,2015-06-30,2,2015-06-30
150,2015-07-01,78.0,64.0,2015-07-01,3,2015-07-01
150,2015-07-02,77.0,58.0,2015-07-02,4,2015-07-02
150,2015-07-03,79.0,75.0,2015-07-03,5,2015-07-03
150,2015-07-04,53.0,45.0,2015-07-04,6,2015-07-04
150,2015-07-05,23.0,26.0,2015-07-05,7,2015-07-05
150,2015-07-06,47.0,49.0,2015-07-06,1,2015-07-06
150,2015-07-07,67.0,64.0,2015-07-07,2,2015-07-07
150,2015-07-08,66.0,50.0,2015-07-08,3,2015-07-08
150,2015-07-09,61.0,62.0,2015-07-09,4,2015-07-09
150,2015-07-10,48.0,50.0,2015-07-10,5,2015-07-10
150,2015-07-11,15.0,19.0,2015-07-11,6,2015-07-11
150,2015-07-12,25.0,19.0,2015-07-12,7,2015-07-12
150,2015-07-13,55.0,47.0,2015-07-13,1,2015-07-13
150,2015-07-14,58.0,47.0,2015-07-14,2,2015-07-14
150,2015-07-15,45.0,33.0,2015-07-15,3,2015-07-15
150,2015-07-16,45.0,46.0,2015-07-16,4,2015-07-16
150,2015-07-17,18.0,16.0,2015-07-17,5,2015-07-17
150,2015-07-18,16.0,13.0,2015-07-18,6,2015-07-18
150,2015-07-19,4.0,7.0,2015-07-19,7,2015-07-19
150,2015-07-20,37.0,45.0,2015-07-20,1,2015-07-20
150,2015-07-21,52.0,50.0,2015-07-21,2,2015-07-21
150,2015-07-22,49.0,52.0,2015-07-22,3,2015-07-22
150,2015-07-23,55.0,56.0,2015-07-23,4,2015-07-23
150,2015-07-24,43.0,44.0,2015-07-24,5,2015-07-24
150,2015-07-25,31.0,37.0,2015-07-25,6,2015-07-25
150,2015-07-26,29.0,28.0,2015-07-26,7,2015-07-26
150,2015-07-27,43.0,46.0,2015-07-27,1,2015-07-27
150,2015-07-28,55.0,48.0,2015-07-28,2,2015-07-28
150,2015-07-29,45.0,41.0,2015-07-29,3,2015-07-29
150,2015-07-30,54.0,56.0,2015-07-30,4,2015-07-30
150,2015-07-31,46.0,45.0,2015-07-31,5,2015-07-31
150,2015-08-01,26.0,28.0,2015-08-01,6,2015-08-01
150,2015-08-02,28.0,28.0,2015-08-02,7,2015-08-02
150,2015-08-03,50.0,52.0,2015-08-03,1,2015-08-03
150,2015-08-04,38.0,40.0,2015-08-04,2,2015-08-04
150,2015-08-05,41.0,37.0,2015-08-05,3,2015-08-05
150,2015-08-06,37.0,44.0,2015-08-06,4,2015-08-06
150,2015-08-07,31.0,41.0,2015-08-07,5,2015-08-07
150,2015-08-08,29.0,30.0,2015-08-08,6,2015-08-08
150,2015-08-09,32.0,36.0,2015-08-09,7,2015-08-09
150,2015-08-10,8.0,8.0,2015-08-10,1,2015-08-10
150,2015-08-11,47.0,37.0,2015-08-11,2,2015-08-11
150,2015-08-12,40.0,53.0,2015-08-12,3,2015-08-12
150,2015-08-13,49.0,46.0,2015-08-13,4,2015-08-13
150,2015-08-14,40.0,41.0,2015-08-14,5,2015-08-14
150,2015-08-15,31.0,29.0,2015-08-15,6,2015-08-15
150,2015-08-16,29.0,32.0,2015-08-16,7,2015-08-16
150,2015-08-17,42.0,55.0,2015-08-17,1,2015-08-17
150,2015-08-18,58.0,58.0,2015-08-18,2,2015-08-18
150,2015-08-19,41.0,39.0,2015-08-19,3,2015-08-19
150,2015-08-20,35.0,34.0,2015-08-20,4,2015-08-20
150,2015-08-21,53.0,55.0,2015-08-21,5,2015-08-21
150,2015-08-22,43.0,43.0,2015-08-22,6,2015-08-22
150,2015-08-23,21.0,23.0,2015-08-23,7,2015-08-23
150,2015-08-24,37.0,35.0,2015-08-24,1,2015-08-24
150,2015-08-25,36.0,41.0,2015-08-25,2,2015-08-25
150,2015-08-26,45.0,60.0,2015-08-26,3,2015-08-26
150,2015-08-27,49.0,48.0,2015-08-27,4,2015-08-27
150,2015-08-28,59.0,66.0,2015-08-28,5,2015-08-28
150,2015-08-29,57.0,49.0,2015-08-29,6,2015-08-29
150,2015-08-30,39.0,37.0,2015-08-30,7,2015-08-30
150,2015-08-31,44.0,44.0,2015-08-31,1,2015-08-31
151,2015-01-08,19.0,20.0,2015-01-08,4,2015-01-08
151,2015-01-09,29.0,34.0,2015-01-09,5,2015-01-09
151,2015-01-10,21.0,22.0,2015-01-10,6,2015-01-10
151,2015-01-11,14.0,22.0,2015-01-11,7,2015-01-11
151,2015-01-12,25.0,25.0,2015-01-12,1,2015-01-12
151,2015-01-13,20.0,22.0,2015-01-13,2,2015-01-13
151,2015-01-14,23.0,31.0,2015-01-14,3,2015-01-14
151,2015-01-15,29.0,39.0,2015-01-15,4,2015-01-15
151,2015-01-16,27.0,27.0,2015-01-16,5,2015-01-16
151,2015-01-17,12.0,9.0,2015-01-17,6,2015-01-17
151,2015-01-18,11.0,17.0,2015-01-18,7,2015-01-18
151,2015-01-19,25.0,26.0,2015-01-19,1,2015-01-19
151,2015-01-20,24.0,26.0,2015-01-20,2,2015-01-20
151,2015-01-21,31.0,20.0,2015-01-21,3,2015-01-21
151,2015-01-22,30.0,34.0,2015-01-22,4,2015-01-22
151,2015-01-23,26.0,34.0,2015-01-23,5,2015-01-23
151,2015-01-24,12.0,16.0,2015-01-24,6,2015-01-24
151,2015-01-25,14.0,16.0,2015-01-25,7,2015-01-25
151,2015-01-26,33.0,21.0,2015-01-26,1,2015-01-26
151,2015-01-27,15.0,18.0,2015-01-27,2,2015-01-27
151,2015-01-28,21.0,22.0,2015-01-28,3,2015-01-28
151,2015-01-29,11.0,20.0,2015-01-29,4,2015-01-29
151,2015-01-30,16.0,18.0,2015-01-30,5,2015-01-30
151,2015-01-31,8.0,10.0,2015-01-31,6,2015-01-31
151,2015-02-01,13.0,15.0,2015-02-01,7,2015-02-01
151,2015-02-02,37.0,40.0,2015-02-02,1,2015-02-02
151,2015-02-03,17.0,15.0,2015-02-03,2,2015-02-03
151,2015-02-04,26.0,27.0,2015-02-04,3,2015-02-04
151,2015-02-05,22.0,27.0,2015-02-05,4,2015-02-05
151,2015-02-06,26.0,29.0,2015-02-06,5,2015-02-06
151,2015-02-07,15.0,18.0,2015-02-07,6,2015-02-07
151,2015-02-08,11.0,17.0,2015-02-08,7,2015-02-08
151,2015-02-09,21.0,27.0,2015-02-09,1,2015-02-09
151,2015-02-10,25.0,26.0,2015-02-10,2,2015-02-10
151,2015-02-11,23.0,39.0,2015-02-11,3,2015-02-11
151,2015-02-12,22.0,38.0,2015-02-12,4,2015-02-12
151,2015-02-13,36.0,29.0,2015-02-13,5,2015-02-13
151,2015-02-14,17.0,28.0,2015-02-14,6,2015-02-14
151,2015-02-15,17.0,28.0,2015-02-15,7,2015-02-15
151,2015-02-16,30.0,39.0,2015-02-16,1,2015-02-16
151,2015-02-17,31.0,23.0,2015-02-17,2,2015-02-17
151,2015-02-18,13.0,8.0,2015-02-18,3,2015-02-18
151,2015-02-19,4.0,5.0,2015-02-19,4,2015-02-19
151,2015-02-20,1.0,3.0,2015-02-20,5,2015-02-20
151,2015-02-21,3.0,5.0,2015-02-21,6,2015-02-21
151,2015-02-22,3.0,7.0,2015-02-22,7,2015-02-22
151,2015-02-23,6.0,12.0,2015-02-23,1,2015-02-23
151,2015-02-24,17.0,11.0,2015-02-24,2,2015-02-24
151,2015-02-25,22.0,31.0,2015-02-25,3,2015-02-25
151,2015-02-26,20.0,29.0,2015-02-26,4,2015-02-26
151,2015-02-27,20.0,24.0,2015-02-27,5,2015-02-27
151,2015-02-28,6.0,6.0,2015-02-28,6,2015-02-28
151,2015-03-01,9.0,20.0,2015-03-01,7,2015-03-01
151,2015-03-02,27.0,36.0,2015-03-02,1,2015-03-02
151,2015-03-03,17.0,31.0,2015-03-03,2,2015-03-03
151,2015-03-04,19.0,26.0,2015-03-04,3,2015-03-04
151,2015-03-05,16.0,20.0,2015-03-05,4,2015-03-05
151,2015-03-06,35.0,49.0,2015-03-06,5,2015-03-06
